text,first_label,second_label
"Turn her in because she is committing fraud, not because you want revenge.",Rational Persuasion,Logical Appeal
"Be forewarned, the camera on the S4 Active is slightly worse than that of the regular S4 as the camera of the Active works underwater. However, I'm fairly certain both S4s have better cameras than the iPhone 5.",Rational Persuasion,Logical Appeal
"If its usually done poorly and rarely done well, shouldnt we praise the good ones?",Rational Persuasion,Logical Appeal
"I think having to pay for a movie before I see it, or for a game before I play it are bad practices. It makes media creators invest a lot in marketing and trailers and less in the actual content that I pay for.",Rational Persuasion,Logical Appeal
It would be a lot easier and a lot cheaper for you to buy yourself an uninhabited island and live there ... how would you ever afford the billions and billions of dollars to set up home on another planet?,Rational Persuasion,Persuasive Inquiry
This is an example of discrimination against women. The fair way to handle this situation would be to offer paternity leave to men and women instead of forcing women to choose between having children and working.,Rational Persuasion,Logical Appeal
"Loud is an exaggeration. Ugly is completely subjective. Particularly some vertical axis ones with helical blades, are designed to be deployed in urban / suburban areas and look conventionally attractive.",Rational Persuasion,Logical Appeal
"Not to mention that Mythbusters tested many theories of the conspiracy, and they busted all of the theories and came to the conclusion that we, indeed, have went to the moon.",Rational Persuasion,Empirical Evidence
"""Least possible amount of grief"" is impossible to quantify. Unless you can provide an objective definition of the amount of grief, your definition is subjective and therefore so is morality.",Rational Persuasion,Logical Appeal
You can't possibly have evidence for what would have happened if things were different. We have to look at the actual real-world evidence.,Rational Persuasion,Logical Appeal
"It is not empowering to be encouraged by society that you have to make the first move on everything, and chase a woman.",Rational Persuasion,Personal Disclosure
"Animal pets are very happy and content being denied freedom. Humans are not. It is immoral to keep a pet, when a pet is not happy with the arrangement. That's the difference: A human prevented from ""becoming a doctor"" when really he/she want to be a`doctor, will be miserable.",Rational Persuasion,Logical Appeal
"He's not wrong on a technically, he's demonstrably wrong abd there's math to prove it, as you've stated.",Rational Persuasion,Logical Appeal
The scary thing for us English folk is that if Scotland gains independence the chances of a majority vote for Labour in the next 5-10 years are incredibly slim unless unforeseen events take place. Just look at the voting statistics in the last election when you take Scotland out of the equation.,Rational Persuasion,Empirical Evidence
"Wouldn't all these arguments apply to the other members that have a permanent veto power? Instead of the US providing more, why shouldn't China or Russia add to the budget of the UN?",Rational Persuasion,Persuasive Inquiry
"Also, a disease is something you can't change by shear willpower. *Depression should definitely be considered a disease.*",Rational Persuasion,Logical Appeal
"Receiving a fully secular education does not prevent you from also receiving a religious education. If it's necessary to the practice of your religion that you receive no secular education at all, then there's private school or homeschooling.",Rational Persuasion,Logical Appeal
"I think you could argue that, because of his celebrity/financial status, Franco could do the same to a woman closer to his own age. You don't have to be young to be star struck or whatever.",Rational Persuasion,Logical Appeal
"That would be nice. But as long as their is a buck to be made, it wont happen that way.",Rational Persuasion,Logical Appeal
"&#8710; While I don't expect parents to have $250,000 tucked away for a kid, I always thought very little of parents who didn't prepare financially for all possibilities. I never factored extraordinarily expensive children such as those with disabilities.",Rational Persuasion,Personal Disclosure
If you're just memorizing answers before a test than you're doing it wrong. Tests are about proving you understand material not about regurgitating answers you've learned by rote.,Rational Persuasion,Logical Appeal
as an atheist I abhor the idea of an atheist day. We are not a belief structure. If you want to have something I would suggest a day that celebrates scientific achievement.,Rational Persuasion,Persuasive Inquiry
"No, universality does not imply objectivity. If everyone believed that the world was flat, then it would still be objectively true that the world is, in fact, round.",Rational Persuasion,Logical Appeal
They don't give up their ability to secretly enrich uranium. They get to work on advanced centrifuges and they get to avoid direct inspections of those centrifuges. Wouldn't avoiding Iran getting enriched uranium be the whole point of the deal?,Rational Persuasion,Logical Appeal
"You have no say as to what the terms of agreement are. The service(s) dictate the conditions and by signing on and subscribing, you are agreeing to them. There is so subjectivity here whatsoever.",Rational Persuasion,Logical Appeal
I think second hand smoke is clearly established what evidence do you have that would state otherwise?,Rational Persuasion,Persuasive Inquiry
"Why does something that helped form you into the person you are today need to continue? For example, my dad helped raise me and I'm the man I am today because of his parenting, but that doesn't mean I need to stay in his house forever.",Rational Persuasion,Personal Disclosure
"Don't forget, those employees are also often using some form of governmental assistance! The low minimum wage hurts everyone, not just the poor.",Rational Persuasion,Logical Appeal
"As evidenced in cases in the past, surrendering under safe haven without the consent of the other parent is illegal.",Rational Persuasion,Empirical Evidence
I feel like that would be a law of pragmatism more than anything. Figure out that one day of the year has a massive spike in public drunkenness and public fights and make a law that will curb that problem.,Rational Persuasion,Logical Appeal
"The enormous amounts of pain and distress is NOT because of the wish to empower the person being cheated on, it is caused ONLY by the person having cheated",Rational Persuasion,Logical Appeal
"In a dangerous situation, you can help, hinder or do nothing. Those actions have consequences, and you are responsible for your actions just as others are. Why would someone else doing something dangerous negate your dangerous reaction?",Rational Persuasion,Logical Appeal
"No, it isn't a question of terminology. You have a fundamental misunderstanding of Bitcoin's architecture. The blockchain is built, piece by piece, by _everyone_ who runs a miner. There is no authority, except math.",Rational Persuasion,Logical Appeal
"You make a good point, but how can we even remotely begin to accommodate multiple dialects in our education system? It's just not realistic and that's why a standard for language should exist.",Rational Persuasion,Persuasive Inquiry
The policies were necessary to keep all the farmers from going bankrupt. Food prices were so low that farmers were selling at huge losses or letting it rot in the fields. Poor farmers overwhelmingly supported the New Deal and voted to re-elect FDR after those policies were implemented.,Rational Persuasion,Empirical Evidence
"But the slobby person needs to atleast not make his own messes. It's unfair for the clean person to be cleaning the slobby person's mess, just because the slob 'doesn't care'. The slob should be considerate of how their partner feels also.",Rational Persuasion,Logical Appeal
"Criminal offenses are social matters as well. We lock up stalkers as a preventative measure, not on some sense of entitlement.",Rational Persuasion,Logical Appeal
"I think in public with a cover is a great comprimise, unless the baby won't feed with it on. It's like using a tissue/covering your mouth when you sneeze, you don't *have* to, but it is rude not to in public.",Rational Persuasion,Logical Appeal
Yes. Why should an authoritarian regime be replaced by a democracy if the authoritarian system works and the democracy does not?,Rational Persuasion,Persuasive Inquiry
"Primarily because ""person forced to give up a 1/4 of their seat"" is less likely to cause a media storm than ""fat man kicked off plane"" would.",Rational Persuasion,Logical Appeal
Education is worth it. College is not the only source of education. Trade schools and apprenticeships are just as valuable.,Rational Persuasion,Logical Appeal
"Bond is very old boy's club English. It wouldn't change the character of Bond to have him be black in 2015, but in the 60s and 70s, it might have, but in 2015 it's totally possible for Idris Elba to be Bond and just BE Bond.",Rational Persuasion,Logical Appeal
"You might be right and Google music sounds great but it has one glaring flaw. It's unavailable in my country. And Spotify premium is. So that's a pretty big factor for anyone outside of the US, Canada and the UK.",Rational Persuasion,Logical Appeal
"But is that really true, Robert? Is encouraging more respectful behavior completely without merit? I'm not sure that's sensible.",Rational Persuasion,Logical Appeal
"Intelligence isn't as measurable as something like height or eye color. Its obviously a scale, and its damn difficult to measure. But some of us run fast. Some of us jump higher. Why the hell would that be true, but someone of us ""think better"" would be untrue?",Rational Persuasion,Logical Appeal
"Sure, but if you're smart then at the same time you know you're choosing to be rewarded less. So there's no problem.",Rational Persuasion,Logical Appeal
"You provided a lot of evidence why this is beneficial to cyclers. You haven't provided reasoning why everyone else benefits from this. The only logic is ""it gets bicyclists out-of-the-way"". Why can't bicyclist just follow the same rules as cars and everybody act in a safe manner?",Rational Persuasion,Logical Appeal
"Heck, even in ""actual states"" due to the makeup of electoral college votes, my vote as a citizen of California is worth a lot less in terms of percent of an elector than the vote of somebody in Wyoming",Rational Persuasion,Empirical Evidence
Because the problems are at the home. Parents aren't doing their jobs.,Rational Persuasion,Logical Appeal
"""Nothing you do in the matrix really matters and your accomplishments aren't worth anything "" Is the same not true for the real world?",Rational Persuasion,Persuasive Inquiry
Don't you think men are primarily attracted by a woman's physical appearance?,Rational Persuasion,Persuasive Inquiry
I think that it's pretty fair to say that anyone who pays taxes cares about minimizing them.,Rational Persuasion,Personal Disclosure
"- Reasons for being monogamous are character flaws. - *Why would they be character flaws?* - I won't discuss that. Don't you see something wrong here? I personally found it to be quite a wellmade point, and would ask you to reconsider answering.",Rational Persuasion,Logical Appeal
Markets require regulation to prevent anyone from making deals that freeze competitors out of the market. Libertarianism is an appealing theory but I've never seen how it's really expected to prevent the return of robber barons and company towns.,Rational Persuasion,Logical Appeal
"I refused a job while on unemployment because it paid less than the benefits. Worse than that, it paid commission but only when you hit a threshold. The need to feed the family trumped pride. Pride must be nice.",Rational Persuasion,Personal Disclosure
"To be fair, Israel does not face an existential threat to its existence from any country-- they're pretty much safe and their military is *much* more equipped, trained, and powerful than any other Middle Eastern country or terrorist group.",Rational Persuasion,Logical Appeal
"In nature the person who is strongest will have the most rights, simply because he can use his strength to get his way. Weapons make you stronger. So if I have a weapon I naturally have more rights.",Rational Persuasion,Logical Appeal
"So does bonfire smoke. And exhaust smoke. And candle smoke. It's all in the dose, and the dose of second-hand smoke you receive by walking by a smoker in a ventilated area is so close to zero it literally doesn't matter. You're worse off sitting by a fire pit or campfire for a few minutes.",Rational Persuasion,Logical Appeal
"The more money you have, the nicer EVERYTHING you get. Filet mignon costs more than McNuggets, Harvard costs more than community college, and a mansion costs more than a trailer.",Rational Persuasion,Logical Appeal
"As a private citizen, I also am a human with the capacity to make ethical decisions and face responsibility. There is nothing inherently more ethical about a police officers judgement than my own.",Rational Persuasion,Logical Appeal
The moral measure of potential harm to others cannot be based on if the victim finds out. Rape is ok if the person is drugged so noe violence is necessary and they are unaware and a condom is used so that no stds are transmittes or pregnancy occurs?,Rational Persuasion,Logical Appeal
"Look up what a Mississippi appendectomy is. Those aren't from all that long ago. Hitler got his ideas for a eugenics program from us, after all.",Rational Persuasion,Empirical Evidence
"You've clearly never driven a variety of vehicles. What is safe in one car, is harrowing in another. A van or truck going 65-70 on a 55mph highway in Ohio could be in the middle of a cornfield when a gust of wind happens. Then you have older cars, cars that are not as powerful.",Rational Persuasion,Logical Appeal
The five members don't gain influence by being in the UN. The UN gains legitimacy by having the five most powerful countries in the world as it's permanent members.,Rational Persuasion,Logical Appeal
"I would like to take anyone who does not understand this and make them stand at the FDR memorial for any given 5 minutes. Planes sound like they are crashing into DC all the time, every day.",Rational Persuasion,Personal Disclosure
"You're judging the crayon sharpener based on its utility. What about its value as a status symbol? Not only do the *cool* kids have the crayons with a sharpener, but it also shows that your parents love you more than the parents of kids without the sharpener or with (God forbid) Roseart crayons.",Rational Persuasion,Logical Appeal
If the suspect has a chance of not actually being dangerous he shouldn't be shot period.,Rational Persuasion,Logical Appeal
"You laugh, but I think porn has been attributed as the reason vhs won out over betamax, and certainly a driver for improving bandwidth on the internet. (At an unnamed university I had worked for it was estimated that at any time 30% of the internet traffic coming from the dorms was porn).",Rational Persuasion,Personal Disclosure
"Or you could say that they've had it drilled into their heads that they're supposed to be logical, and so they're more comfortable/familiar with such tasks. Different =/= Fundamentally different",Rational Persuasion,Logical Appeal
"But you can devote time to one activity and still have time to pursue relationships, friendships and other hobbies - just because your main focus is a particular trade or hobby, doesn't mean you can't do other things as well.",Rational Persuasion,Logical Appeal
"Welcome to the world. Learning social skills should be part of school, because you aren't getting through life without them.",Rational Persuasion,Logical Appeal
Being able to post naked photos of a person online without their consent is a civil liberty?,Rational Persuasion,Persuasive Inquiry
"Feminism tends to *directly* face women's issues, but as a side effect the world gets better for men as well. Challenging gender roles helps both genders. Fighting rape culture helps male rape victims as well.",Rational Persuasion,Logical Appeal
"Well, that is part of the fundamental nature of free speech, after all. You could say the same thing about the show South Park, that it angers conservatives by slamming their beliefs into the ground, but the fact that you have a right to do that is part of the point.",Rational Persuasion,Logical Appeal
"If you can be ""just family"" with your sister, you can be ""just friends"" with another female.",Rational Persuasion,Logical Appeal
Don't say it's easy to get out of homelessness because that's not true. Becoming homeless usually starts years before you lost your home.,Rational Persuasion,Logical Appeal
Protests inherently create or are involved in emotionally-charged situations. This could lead to more wide-spread bans on protests than you think because any could potentially lead to violence.,Rational Persuasion,Logical Appeal
Do you realize that most kidnappings are made by parents unhappy with the divorce resolution? How can you group it with rape or murder?,Rational Persuasion,Persuasive Inquiry
"To support your point, they already pay for plasma, which sets a precedent.",Rational Persuasion,Logical Appeal
"If you're paying 130 bucks a month for a gym membership, you need to find a new gym.",Rational Persuasion,Logical Appeal
Your title and your post are contradictory and you really should delete this and resubmit a coherent post.,Rational Persuasion,Logical Appeal
"We're going to need to be able to store energy on a massive scale for solar to start providing baseload power, and for countries without the right geography for pumped hydro that's an unsolved problem, and even pumped hydro isn't cheap.",Rational Persuasion,Logical Appeal
"Science doesn't say they're immutable truths though. They're models of the universe which fit the evidence we've seen so far. All scientific models, even the most basic, are subject to revision or deletion if more evidence arises. Newton's laws of motion were revised by Einstein, for example.",Rational Persuasion,Empirical Evidence
"These axioms are undoubtable only within the system of mathematics, and that is because they are deduced from each other (i.e., relative). Speaking of ""truth"" outside of whatever system defines it is nonsense. e.g. inferring from mathematical truth some universal moral truth is not legit.",Rational Persuasion,Logical Appeal
"It's not the university's job. It's the student. I went to college and enriched my life because of the courses I took, how much effort I put in, how I conducted my social life, etc.",Rational Persuasion,Personal Disclosure
"I have to disagree. The Chicago school of Economics heavily influences modern economic theory. While neo-Keynesianism still favors the ideas of an imperfect, irrational market and sticky wages, the ideas of rational expectations have thoroughly been accepted.",Rational Persuasion,Empirical Evidence
"Look, even though Yveltal is Dark/Flying, Xerneas being the fairy type can really change the battle against dragon, and bringing great pros to your team having that powerful of a Fairy type.",Rational Persuasion,Logical Appeal
"I don't know if it'll change your mind, but the reason I drive a manual is that it cost me about $1,500 less than the exact same car with an automatic transmission.",Rational Persuasion,Personal Disclosure
"During that era there were communist ""witch hunts"", intolerance, and paranoia. Not to mention events like the civil rights movement, the controversial Vietnam war, and later watergate, etc. ""American Society"" has always been in a state of change and turmoil, there never were any golden years.",Rational Persuasion,Empirical Evidence
"Why do you like to think we're ""in the sweet spot""? The only way to I can interpret that is ""I like to think things wont keep getting better"". If that's not it please elaborate.",Rational Persuasion,Persuasive Inquiry
Why is it necessary to consider only whether or not another being has moral agency? You haven't yet explained *why* agency is a prerequisite for ethical treatment of another living thing. You've only explained that it is.,Rational Persuasion,Persuasive Inquiry
"Well George Bush's approval rating was 49.5 when he left office. For comparison, Obama's was at 50.1 when he was reelected. So I don't think Bush is as hated as you make him out to be.",Rational Persuasion,Empirical Evidence
"Which is why committees are regularly calling experts pertaining to the issue at hand to testify. No one can be an expert on everything we legislate on, but they can consulte with someone who is.",Rational Persuasion,Logical Appeal
"I don't think anyone is arguing that minors should be allowed to be prostitutes. If someone is pimping a 14 year old, then that would still be illegal. We're only talking about legalizing prostitution for adult women.",Rational Persuasion,Logical Appeal
"You can move to Ireland, but never be Irish. You can live and move to Italy, and never be an Italian. But when you come to the US and immigrate here, you're an American.",Rational Persuasion,Logical Appeal
"But even with your definition, those agencies don't only benefit the poor. They benefit everybody. Therefore, not all of their spending can be considered money spent on the poor.",Rational Persuasion,Logical Appeal
"Pointing out hypocrisy is making the case that the argument must not be as convincing as the speaker claims it is (or is too difficult to implement, or isn't being made sincerely), otherwise the speaker would be convinced by it and act on it.",Rational Persuasion,Logical Appeal
You can't live on $1350 per year. It's difficult to live on $1350 per *month*.,Rational Persuasion,Logical Appeal
Every social movement has its extreme elements. This doesn't invalidate the entire movement itself.,Rational Persuasion,Logical Appeal
"As a past private school goer, I can confirm this is true. My school got absolutely no government money and the teachers were paid next to nothing. Yet every year 90-95% of kids went off to college.",Rational Persuasion,Personal Disclosure
Ignorance of the law is not a legal defense. Even if you didn't know it was a crime you would still be legally responsible for it.,Rational Persuasion,Logical Appeal
There are as many women or more that would consider it offensive to be offered a seat simply because they are female (with the implication that they are inherently weaker). The point is that it's not a real cultural expectation just because a few individuals consider it to be so.,Rational Persuasion,Logical Appeal
"Why would a white guy feel the need to use the word outside of rare song reciting times anyway? It seems like it's more of a 'well they can use it, so can I' thing for the sake of argument. Call your friend bro/dude.. it's not hard.",Rational Persuasion,Logical Appeal
"It's arguably both, given that no citizen can be expected to be an expert in every possible subject they could conceivably be asked to vote about.",Rational Persuasion,Logical Appeal
"So here's the difference between those two situations - one of them is a drunk victim, and the other a drunk aggressor. If a drunk guy hits another drunk guy in the mouth, we don't say, ""if guy 2 had just not gotten so drunk, then he could have dodged that."" That's absurd.",Rational Persuasion,Logical Appeal
"The players know the risks and accept them because: 1. Money 2. Fame 3. Chicks 4. The thrill of playing The players value these things so much that they choose to play. For them, the risks are worth taking. For me, hell no!",Rational Persuasion,Logical Appeal
"Just because it doesn't fundamentally alter your status as a human or physically alter you doesn't mean it's a not a real construct. It's a physical, tangible definition. Unless you can argue that the definition is invalid I'm not really sure where else to go with the argument.",Rational Persuasion,Logical Appeal
"If the law he was being prosecuted for violating was the one he misunderstood, it would be a mistake of law. However, in this case, he is making a mistake of fact (he thinks he is not married, but he is).",Rational Persuasion,Logical Appeal
Just because you don't like something doesn't mean it should be banned. Unless the actions of another are directly causing bodily harm to you or another it really does not belong in the legal code.,Rational Persuasion,Logical Appeal
"Men who feel good about who they are and like themselves have confidence. You can like yourself without being ""alpha.""",Rational Persuasion,Logical Appeal
"Sometimes being too difficult to enforce is a good enough reason to not make something illegal, take a look at alcohol.",Rational Persuasion,Logical Appeal
"You make your own purpose in life. The only way your life lacks meaning is if you give it none to begin with. I would question why you feel that an action's effects have to be felt in perpetuity and never cease in order to be considered ""meaningful"" to oneself?",Rational Persuasion,Persuasive Inquiry
"Is that really any different than a socialist being upset by capitalist-based law, or a libertarian being upset by big-government policy? Unless the policy is directly discriminatory, of course.",Rational Persuasion,Persuasive Inquiry
"Everyone in service and retail will be unable to vote. Instead of shorter shifts, shifts would be longer to accommodate the sale rush and those days would be time off ""black out"" dates. A voting day holiday would mean anyone who works retail, sales or service cannot vote.",Rational Persuasion,Logical Appeal
Why not favor just getting more efficient toilets? I don't want my bathroom smelling up my house.,Rational Persuasion,Personal Disclosure
"If you are willing to turn control of this part of your personal life over to others, then what could possibly be left that you wouldn't happily let others control for you?",Rational Persuasion,Persuasive Inquiry
"Now this is a nice compromise solution. Just require that they send a notification of the renewal. One quick email a month to let you know that you're still paying them, solves most of the problems.",Rational Persuasion,Logical Appeal
"I wanted to disagree with you... But its at least a major part. The other part is to provide social goods like lighthouses, highways and firefighters. Things that would be too expensive for the private sector to do efficiently but benefit everyone.",Rational Persuasion,Logical Appeal
"No problem with attractive 16 year olds then? Ok, American version then: Why, by your definition, are 16 year olds unfit to give consent? Why can't someone with the right to drive a car on public roads have the right to control the actions of their own body?",Rational Persuasion,Persuasive Inquiry
Why abortions for women then? Is it not a mother's responsibility to provide for her child no matter what?,Rational Persuasion,Persuasive Inquiry
"If THAT is your standard, then I'm not really sure much of ANYTHING is valuable. Even a supermassive black hole swallowing the Milky Way Galaxy would only be relevant to OUR cluster of galaxies. Surely we can apply value to something smaller than universe-bending phenomenon?",Rational Persuasion,Logical Appeal
Nearly all of the problems youre experiencing are because you havent downloaded to PC or Mobile versions of spotify.,Rational Persuasion,Logical Appeal
"The Academy, which is composed of members of the film industry, isn't racist, but the industry itself is? I think it follows logically that the racist and discriminatory industry will be accurately reflected in the voting members of the Academy.",Rational Persuasion,Personal Disclosure
"Eh, please isn't pointless. It feigns humility, which theoretically makes the other person more inclined to say yes. It also speaks to the degree of your want. And it reiterates that your request isn't a demand.",Rational Persuasion,Logical Appeal
"Those are assumptions. You can talk to a girl and her not be interested, but you not be creepy as well. It's called treating her like a person. The issue arises when you determine that she is a goal to be had and therefore are looking at your conversation as an end game.",Rational Persuasion,Logical Appeal
"Ever work at a hospital, even as someone who doesn't deal with patients much (clerk, secretary, administrative duties, etc.)? Those scrubs are dirty, stains or no. You'll get MRSA off of it if you're not careful.",Rational Persuasion,Logical Appeal
"Buying things that vastly improve your quality of life could make a person happy. Like buying new teeth or a house, something you really need in your life.",Rational Persuasion,Logical Appeal
"I don't think tickets are correlated with safer driving. As the poster said, just police presence reduces the incidence of speeding. The perfect police department shouldn't have to hand out a single speeding because their presence alone will ensure no one violates the law.",Rational Persuasion,Logical Appeal
"I'm not sure you're as supportive of trans issues as you think, if you consider a trans person not ""really"" a man/woman.",Rational Persuasion,Logical Appeal
"I think the point is that the charge shouldn't be there at all. For lower end residential real estate in New York, brokers no longer provide a useful service. The internet has rendered brokers' listings databases obsolete.",Rational Persuasion,Empirical Evidence
"I have this fear that I might have a terrible accident, and the doctors don't try too hard to revive me because their special patient little Timmy needs a new liver.",Rational Persuasion,Personal Disclosure
"When nobody pays child support, everyone does. The government will end up footing the bill and ipso facto everyone pays child support.",Rational Persuasion,Logical Appeal
"They didn't build what they promised for the ridiculous amount of money in tax breaks, why now.",Rational Persuasion,Logical Appeal
"Beans, quinoa, and nuts are just as convenient if not more so than meat. How about leafy greens? They grow like weeds in gardens and you can just pull them up and eat them. How is beef more convenient than that?",Rational Persuasion,Empirical Evidence
"Not liking hamburgers would be like not liking jazz. A more apt analogy would be to say ""I dont like food"", and we can clearly see some good arguments for eating food.",Rational Persuasion,Logical Appeal
"Xanax and valium are not antidepressants and would not be recommended to treat depression. Evidence base science backs the idea that antidepressants are efficacious in depression, especially in moderate to severe depression.",Rational Persuasion,Empirical Evidence
There's this thing called an abortion that we're trying to get legalized so that women can absolve themselves of those responsibilities.,Rational Persuasion,Logical Appeal
"Before arguing, let me ask this. If I had clear evidence showing that banning assault rifles *did* cause a significant reduction of crime with no apparent increase in governmental abuse, would you change your view?",Rational Persuasion,Persuasive Inquiry
"I'm saying,in this context,the risk is so insignificant it doesn't matter.You could argue that sitting next to a "" sweaty 300lb person ""(as Tim put it) causes stress lowering the immune system and causing other diseases to appear. This is a circlejerk and will lead nowhere.",Rational Persuasion,Logical Appeal
"Vegan for 10 years. Eat some fortified foods, some fake meats, some dark greens. Nutritional yeast for B12 (also it has natural MSG and makes everything delicious). No vitamin pills. I'm a-ok. Have been forever. It's not that hard.",Rational Persuasion,Personal Disclosure
"But they're not in a position to really refuse, as they are desperate.",Rational Persuasion,Logical Appeal
And why would it weigh on their conscience if they didn't care about human life?,Rational Persuasion,Persuasive Inquiry
"Possible situation: CDC brings infected individuals across the sea for help (see recent Ebola case). They claim to be handling the situation very carefully. Mistakes happen (see recent Anthrax case) BOOM, infection in America.",Rational Persuasion,Empirical Evidence
"Have you looked at humanism? Humanist don't really care one way or another about the religious as long as they don't increase suffering. Also, atheists under 18th y/O tend to behave in way you describe. I Think mature atheists realize that picking on religion is largely fruitless",Rational Persuasion,Logical Appeal
"Of course no method is perfect. But it seems like you're making a false equivalence here, like if a psychologist is fallible and you're fallible, then you're both equally fallible. That experts make mistakes only means that you should be doubly skeptical of your own conclusions as an amateur.",Rational Persuasion,Logical Appeal
"I don't think it's a strawman. It's an unintended consequence. It's not hard to imagine someone going in to a heavily-regulated field (say, finance) and intentionally not learning the laws in order to get a leg up by not having to follow the rules.",Rational Persuasion,Logical Appeal
"Yeah, most defense-sector contractors have 5+ years of military experience, and were actually good at what they did when they were in. They're far from entry-level positions.",Rational Persuasion,Empirical Evidence
The only thing you need to see why outlawing alcohol is a bad thing is a basic knowledge of the prohibition in the 20's and 30's,Rational Persuasion,Logical Appeal
"1-2% of all drivers on the road is a huge number. There are currently 250 MM registered vehicles in the US. Let's assume that 80% are used daily. With your 2% figure, that equates to 4 million Americans alone who need speed in one day alone.",Rational Persuasion,Empirical Evidence
"A bicycle is technology, and by using that rather than walking, you reduced the required effort to get to work. Plus, reducing the amount of required effort is *exactly* how technology expands capabilities.",Rational Persuasion,Logical Appeal
"Even if the world does get better, colonizing Mars is a step towards avoiding putting all of our eggs in one basket. I'd like the human species to outlive Earth.",Rational Persuasion,Logical Appeal
"Regarding virtually any parameter you can think of, the difference in inter-gender means is smaller than the intra-gender standard deviation. Therefore gender is a poor predictor of any attribute (except maybe number of penises / vaginas), and should not be a significant factor is decision-making.",Rational Persuasion,Logical Appeal
"Then why doesn't it? I'll give you one reason, but there are a lot. What does that society do when one of it's members acts out of self interest rather than the common good?",Rational Persuasion,Persuasive Inquiry
"I would support making the extra point more challenging by adding ten more yards. The attempt itself should stay, though. It helps with scoring strategy to avoid a tie and going into overtime.",Rational Persuasion,Logical Appeal
"I recently broke up with my girlfriend of 2 years. If one of my friends started dating her, that would mean that I have to see her again, and put myself in a very vulnerable place. It's not at all immature to want to distance yourself from someone in order to let yourself heal.",Rational Persuasion,Personal Disclosure
You can't really ask someone to change your view and place limitations on valid arguments they could use to change your view. That's not really playing on a level playing field.,Rational Persuasion,Logical Appeal
"I think comparing it with something emotionally facile like doubles tennis undermines the purpose of the question, which is a moral question of this specific circumstance. Cheating on your partner is not like playing with a new partner at doubles tennis.",Rational Persuasion,Logical Appeal
Yet there is no stigma associated with a 30-50 year old military recruiter or financier coercing a 17/18 year old into joining the military or taking out a bank loan. Where should the line be drawn when society wants to protect the inexperienced from being coerced by the experienced?,Rational Persuasion,Persuasive Inquiry
"When you are a physician, the likelihood of you meeting and marrying another doctor will increase significantly.",Rational Persuasion,Logical Appeal
"Ice cream flavors aren't a good analogy because they aren't divisive. Your favorite ice cream flavor is not an immutable component of your identity. Try religion. ""Christianity is the best religion in the world."" Now see how your Muslim neighbor feels about that (and you).",Rational Persuasion,Logical Appeal
"If you think that the trauma experienced by rape victims is partly due to societal pressures, then how do you account for similar reactions across cultures - for example in Asia, and Africa. Don't you think that this implies that rape is inherently traumatizing?",Rational Persuasion,Persuasive Inquiry
What are you talking about? The atheists or Hindus or whatever who celebrate Christmas are not attempting to celebrate the birth of your savior. They are celebrating the day when everyone gets together with a Christmas tree and exchanges presents.,Rational Persuasion,Logical Appeal
Why would you want to buy groceries from a cashier who isn't enjoying their job?,Rational Persuasion,Logical Appeal
Not after they've served their time. The punishments for crime should end at some point and criminals should be encouraged in every way to rejoin society.,Rational Persuasion,Logical Appeal
We don't all have to go to college to be functioning members of this society. That's a very narrow minded view and not at all a 'straw man' argument.,Rational Persuasion,Logical Appeal
"How do you ""contain"" it? That's what regimes have tried throughout history... contain, forcibly remove, or kill those different from the norm.",Rational Persuasion,Logical Appeal
"Having tutored students who became reliant on calculators for the most basic (and I mean 0*5 basic) multiplication and division steps, I can see how spending a year of math classes learning the multiplication table by heart would save time over the course of one's academic career.",Rational Persuasion,Personal Disclosure
"You are not really comparing like for like ... if there was a forum for women to encourage each other to be emotionally abusive towards men, and to treat men like objects and to celebrate how they have manipulated men to do what they want, I think there would be a *lot* of hate for such a group.",Rational Persuasion,Logical Appeal
It wasn't just a poorly chosen line. He later doubled down on his statement. He *really believes* that women cause a negative effect on scientific research.,Rational Persuasion,Logical Appeal
"Instead of reducing women's wages, we should grant paternity leave to fathers. This will not only mean that employers have no reason to pay men and women different wages, but will also encourage parents to take a more equal part in the raising of their children.",Rational Persuasion,Logical Appeal
"Many, if not and probably most, socialist countries don't come from first-world backgrounds. The reason for many of these uprisings and revolutions necessarily comes from dire circumstances for the poor and working classes, who favor economic systems that favor *them,* i.e. socialism.",Rational Persuasion,Logical Appeal
"It's a statistical sampling in a relatively normal urban area. You could reasonably extend that statistic to the rest of the urban and suburban areas of the country, which is probably where most police officers are.",Rational Persuasion,Logical Appeal
"Because it inherently implies a negative by its very wording. Not Straight implies that the default is straight and anything else is not part of what is ""right"". It forcibly ties one's identity to the straight identity. You would never call racial minorities Not Whites, would you?",Rational Persuasion,Logical Appeal
"Patronizing a place that serves eggs doesn't increase demand on eggs unless you order eggs. A vegan person can go somewhere and order something that's 100% vegan, and it won't have increased the demand on anything that isn't vegan.",Rational Persuasion,Logical Appeal
Do you also think long range missiles and cruise missiles should be banned? Most of your problems with drones also apply to missiles.,Rational Persuasion,Persuasive Inquiry
"Whenever there is a gay film, they make a big deal about the character being gay. It becomes that character's moral, thereby shunning them from the ""normal"" community.",Rational Persuasion,Logical Appeal
"If the deer is dead before it has any chance to know what's happening, that's more humane than making it's last minutes a terror-filled chase, ending with agonizing injury.",Rational Persuasion,Logical Appeal
