text,first_label,second_label
"I think his point was more that it's socially beneficial to be interested in women in general rather than being the ""2/10 would not bang"" neckbeard towards any girl who isn't pornstar-quality.",Manipulation,Negative Emotional Appeal
"Actually, given the volume that theaters play their movies at, it's not only inconsiderate, but it's irresponsible to bring them in in the first place; an hour and a half movie is going to have unpleasant effects on the child's hearing. ...well, and on your hearing, too, but that's your choice...",Manipulation,Negative Emotional Appeal
So you are willing to waste water unnecessarily just so you can feel self righteous about water being used on 5%of the world's rice supply?,Manipulation,Negative Emotional Appeal
I'm wondering why you are only protesting about the lack of Africans in the movie ... why not protest about the lack of Chinese or the lack of Indians or the lack of Arabs or the lack of Maoris?,Manipulation,Othering
I know several common users (see: middle-aged moms) that may never use a computer again if they can't play Farmville.,Manipulation,Othering
"Yeah, look at the TSA. This immensely slow and invasive system is established, all in the name of ""security."" Then, after a few years being in place, the rich and powerful are allowed to buy their way past the line.",Manipulation,Othering
So you're being intentionally dense because it's obvious that your cries of censorship are completely without merit?,Manipulation,Negative Emotional Appeal
"How far does this extend? Is a doctor's private life also relevant to you? If he lies at home, then he could be lying to you about these pills helping you feel better.",Manipulation,Negative Emotional Appeal
Exactly. That's why when my 4 year old son said he wanted to taste the antifreeze we only explained why it would be bad. When he wasn't convinced and still wanted it we let him. Sadly he died. At least he was not being controlled... /Sarcasm,Manipulation,Negative Emotional Appeal
"This really is the simplest answer, there's no point losing your head over it.",Manipulation,Negative Emotional Appeal
I don't think accountt1234 really wants to change his mind as much as he wants to broadcast his **beliefs**. I stress beliefs instead of well thought out argument because so far I do not see any convincing reasoning on his part.,Manipulation,Negative Emotional Appeal
"It saves a question when discussing it. Like using starboard and port on a ship. Why waste time with ""do you mean my right or your right"" when starboard means ""right when facing the bow"". Similarly, why waste time with ""do you mean atypical for a herteonormal person or atypical for a genderqueer?"".",Manipulation,Negative Emotional Appeal
"For the record duodenoms, you might want to turn down your emotions in your responses here. You're not coming across as someone willing to listen to debate.",Manipulation,Negative Emotional Appeal
"The truth is - **you've all been played** by *A Current Affair*. For advertising dollars. The piece was framed to make the man the villain *because* it incites and rouses anger in an ever growing watching public. That ignorance you have been made to believe exist, *doesn't exist*!",Manipulation,Negative Emotional Appeal
"Or those awful, unsuccessful countries like the US, UK, Canada, NZ, Australia, all those multicultural places.",Manipulation,Othering
Publicly denigrating someone as a rape apologist (which is exactly what the psychotic social justice crows was doing and continues to do) in order to kowtow someone into retracting a statement and influence further content is definitely a form of censorship.,Manipulation,Othering
"This isn't the military being against PC. This is the military succumbing to it. This is nothing more than affirmative action for women. Just as the black guy can get into MIT with lower SAT scores, women can survive in the military with lower PT scores.",Manipulation,Othering
Oh come on if a girl is not that pretty in the profile and she turns out to be gorgeous but used her cousin's photo to avoid shallow seekers you wouldn't have minded that dishonesty half as much. A bit more introspection please.,Manipulation,Negative Emotional Appeal
You're supposed to vote for representative which are going to use your money in ways you agree with. You're choosing where the money is going by choosing them.,Manipulation,Scarcity
You have a very unrealistic expectation for the stability of the psyche of a teenager.,Manipulation,Negative Emotional Appeal
"No not at all. Did you ever consider that publicly denigrating someone as a rape apologist is protected under the free speech of these ""social justice warriors?""",Manipulation,Othering
"They are clearly thrill-seekers who simply want to be one of the last brutally stigmatized groups in the western world. This is why 40% attempt suicide as well; it's just for show. Gotta keep it real, ya know?",Manipulation,Othering
"Sorry just jumping in here real quick to ask if you have even been to America, let alone know anything about it that you didn't get from a movie?",Manipulation,Negative Emotional Appeal
How do you know? Are you a hot girl? Have you done studies? Show me your evidence.,Manipulation,Negative Emotional Appeal
"Those men may cheat, or be polygamous. Is it worth the false negative risk?",Manipulation,Othering
"This is the best possible answer to this. I wasn't swayed either way in this argument, but seeing as how this silly rabbit could possibly seduce kids into this sort of devious behavior, I am convinced. The rabbit must die, for the children.",Manipulation,Negative Emotional Appeal
"Shouldn't that sub be a safe haven for women? Why can't women have their safe haven just like you think men don't have their safe haven? I don't necessarily agree with some of the viewpoints of the sub, however what you are suggesting is very hypocritical.",Manipulation,Negative Emotional Appeal
Do you really think signs like these help create a pleasant environment for female students? Especially given how many frats have been involved in harassment and rape scandals over the last few years?,Manipulation,Negative Emotional Appeal
Society doesn't care what you do for a living - there are tens of millions who think a Harvard educated global leader ought take a long walk off a short dock. Your particular sets of morals are irrelevant and freedom has to do with ignoring you.,Manipulation,Negative Emotional Appeal
"But if you vote for the ""non-evil,"" fully knowing that your vote is bringing the *greater* of the two evils closer to victory...?",Manipulation,Negative Emotional Appeal
You're ignoring the fact that stealing from somebody else makes your victim's life worse.,Manipulation,Negative Emotional Appeal
"Well yeah, I think it does matter. The difference is well known from a legal perspective. From a child's perspective, yes there is a difference between being swatted on the behind or being thrown against a wall then punched until you're knocked out.",Manipulation,Negative Emotional Appeal
It's because they endanger the lives of their children and their peers based on junk science.,Manipulation,Othering
"Couldn't get past the first bullet point. ""who's going to change my tire?"" Learn to do it yourself and don't say men have it easier when clearly you rely on them instead of bettering yourself.",Manipulation,Negative Emotional Appeal
"Have you considered your overwhelming bias here? You are bad at math, so you try to minimize and explain away its importance. Meanwhile, because writing is something you enjoy, you see it as something much more important that should be compulsory for everyone in college.",Manipulation,Negative Emotional Appeal
"There would, and I've attempted to address it in another comment. The TL;DR is that it's becoming absurd what we consider ""offensive"" these days. Take someone who has Down's Syndrome. Find me a way to describe that person that won't offend *someone*. You'll be here all day.",Manipulation,Negative Emotional Appeal
"I'm saying I don't believe you. You're either lying about having a nice apartment, ""UES"" means something other than upper east side of manhattan, or you're misinterpreting your eligibility. There's no way you make less than 60k and live there.",Manipulation,Negative Emotional Appeal
"That sounds somewhat illegal, actually. I also imagine that it wasn't the case for greater than a third of public schools, making them better for avoiding religious silliness than homeschooling in this way.",Manipulation,Othering
"Is that not exactly what feminism is saying to men? It's the same thing. But the usual response to this is ""but I'm right and you are wrong so it's not the same.""",Manipulation,Othering
Welcome! Your complementary menorah and membership card for the global conspiracy to control the media should arrive within two weeks.,Manipulation,Negative Emotional Appeal
"He posts a link to the research, you dismiss it on grounds of being tired, then after you say no research is being done! This is the height of intellectual dishonesty.",Manipulation,Negative Emotional Appeal
"I get that you're a liberal, you don't need to repeat it every other word. It doesn't matter your political affiliation for a criminal proceeding, the other threads should suffice. You can have sympathy for someone without glorifying them.",Manipulation,Othering
You aren't lending your support any more than my liberal Christian friends are supporting anti-gay marriage legislation.,Manipulation,Othering
"How do you expect your gut feeling to be changed here? You seem to already have a view in line with the Fat Acceptance movement, so your gut feeling seems unlikely to be changed by logical argument",Manipulation,Negative Emotional Appeal
"It's funny, you say patriarchy tells us this, but then it's the feminists who spend all their time campaigning for more shelters for women only and completely forget men exist.",Manipulation,Othering
How can I change your baseless predictions about the future? What do you mean they will live as their grandmothers did? Honestly this looks really misogynistic and gross.,Manipulation,Negative Emotional Appeal
"Do you have any evidence for that? Insurance companies want to make money, they don't approve any claim without documentation. If we're talking about the US, I'm not aware of any public assistance program that gives out electric scooters. I think that your view is unsubstantiated.",Manipulation,Negative Emotional Appeal
"Is losing customers worth the fraction of the time it takes to ring in 17 vs 15 items in terms of monetary loss? Absolutely not. This is a terrible idea an angry cashier thinks up, not a viable business tactic.",Manipulation,Negative Emotional Appeal
"The vast, VAST majority of violent crime is committed by men. The largest threat to men, women, and children in every society in the world is violence from men. From that perspective, women are clearly superior. Men are causing pretty much all the problems.",Manipulation,Othering
You don't really need to be very intelligent to get into the police academy.,Manipulation,Othering
"FYI, I assume you mean skin colour. Black as a race is probably the most useless of all racial theory/science, as it is basically *wrong*.",Manipulation,Othering
"I think you already know why it's wrong. You laid out the arguments yourself, but are just choosing to ignore them. Without a customer there would be no reason for the product. You are the customer.",Manipulation,Negative Emotional Appeal
"Dime gets you a dollar, if we were talking about adult woman who was in an abusive relationship, told the relevant authorities who did nothing, and eventually snapped and stabbed her abuser, they'd be ranting about how they totally deserved it, and how she should have done more to them.",Manipulation,Othering
No one alive today has committed genocide against *Native Americans*. Am I to be punished for a great length of time for the sins of my forefathers?,Manipulation,Negative Emotional Appeal
"So you're fine with it screwing me over, and many others... just as long as it doesn't screw you.",Manipulation,Negative Emotional Appeal
"Yep, Liberals lack the nuanced views and understanding that Tea Party supporters bring to the table.",Manipulation,Othering
"If you kill all the mosquitoes, the animals that evolve to take their niche could potentially be even worse. Don't take that chance.",Manipulation,Negative Emotional Appeal
Or a woman who is skeezed out by the thought of some weirdo jerking it to pictures of me. We don't know who this guy is. Could be a friend of mine or anyone else here. Would you be comfortable with it? I'd venture to say that most women wouldn't be.,Manipulation,Negative Emotional Appeal
"You sounds like the typical ""get off my lawn"" kind of complainer. You are not evolving with circlejerk because it is not what you want it to be. You are missing the joke, because you are what is being joked about.",Manipulation,Negative Emotional Appeal
I'm pretty sure in this case your privileges would be restricted by your inability to pass a driving test.,Manipulation,Negative Emotional Appeal
"no one in a fast food place considers themselves a chef. I'm assuming a restaurant that would have at least a line cook, so a restaurant. if your talking about fast food, well that's fast food. If your lucky the spit will kill you before the actual food you ordered will.",Manipulation,Othering
Are you just going to make wild statements or actually explain yourself?,Manipulation,Negative Emotional Appeal
"I can imagine the story in the news: ''We thought we couldn't have kids, and I got pregnant unexpectedly, and now we are being kicked out of our house with our new baby, we are homeless and it's cost us tens of thousands of dollars'' etc etc",Manipulation,Othering
"If someones wife got hit by a bus, that person should have done a better job at vetting their wife, and judging their bus dodging abilities. If she can get killed by a bus, then you are a bad judge of character for becoming involved with her.",Manipulation,Negative Emotional Appeal
Well you should have darned well figured it out before we committed to a relationship and had a family.,Manipulation,Negative Emotional Appeal
I admire that you take having absolutely zero evidence of your claims which were based on hearsay is proof of a conspiracy instead of admitting that they're fictional.,Manipulation,Negative Emotional Appeal
How are you an ex-Christian and are unable to get the primary narratives in the Bible correct?,Manipulation,Negative Emotional Appeal
"""I believe that poorer schools need more money, I'm just totally unwilling to give it to them""?",Manipulation,Othering
"Not saying we are the best, but you set a low bar... Less trustworthy (to my mind without a quibble), Anyone in the Middle East, especially Syria and Yemen India Pakistan Afghanistan North Korea Somalia",Manipulation,Othering
Potentially killing only if you fire the gun. Merely revealing it without firing is usually enough to end the conflict.,Manipulation,Negative Emotional Appeal
"I was exaggerating, sure, but the average person does not spend a lot of time outside. Ask anyone who works outside, and I promise that 90% of them wear sunscreen almost daily. I do. If you never wear sunscreen, you probably never go outside.",Manipulation,Social Conformity
You sound like someone who has student debt more than someone who has invested in their retirement.,Manipulation,Negative Emotional Appeal
It's crowded so you decide to endanger the public just so you won't have to walk a couple extra blocks? Really?,Manipulation,Negative Emotional Appeal
"He's being legit, though. Don't you feel smugly superior when you, a member of the book-reading elite, think of ""them,"" the ADHD-addled facebook denizens?",Manipulation,Negative Emotional Appeal
"Even when they tell you, you can't trust them. They could be lying or misremembering.",Manipulation,Negative Emotional Appeal
You link infowars as a source of reliable information for debunking something. Do I have to explain the irony or are you immune to it?,Manipulation,Negative Emotional Appeal
Why don't you move to North Korea? You see how that argument doesn't work? (Hint: because it's a lazy argument),Manipulation,Negative Emotional Appeal
"You don't have to sign a contract, if the LGBT community decides to commit genocide you can probably revoke your ally status and no one will blame you.",Manipulation,Othering
"I don't see any arguments in the diatribe you posted above, only bald assertions. Can you point me to where you made an argument? Where are the premises and the conclusion, and how do you get from one to the other?",Manipulation,Negative Emotional Appeal
"It doesn't matter if someone has done it per your view. You literally said ""impossible"" in your post title. You're now changing your argument, or creating a new, nuanced viewpoint that is similar, but not the same as your original post.",Manipulation,Negative Emotional Appeal
Dude. You have two hands. Seriously? You just made my 21 years of growing up with a Freudian father feel like he's been telling me about the tooth fairy.,Manipulation,Negative Emotional Appeal
"Most attractive women don't stay attractive for long. Maybe instead of ""easy life"" you should change your hypothesis to ""easy decade or two.""",Manipulation,Othering
"So you don't think you know better, but you know that what they're doing isn't the best thing to be doing?",Manipulation,Negative Emotional Appeal
Rat poison isn't terribly noticeable either. Hasn't led to a rat poison donut spree. If you keep eating a donut that rendered your mouth numb on the first bite; then I don't know how that person didn't chug antifreeze at some point.,Manipulation,Negative Emotional Appeal
"So someone offers you a salary of 1 billion a year, you wouldn't take it? Even if you worked 1 day you'd probably make more money in a day then you will ever make in your current job.",Manipulation,Social Conformity
You do have the right to be offended. You just don't have the right to do anything about it.,Manipulation,Negative Emotional Appeal
"The ""nice"" thing would be to leave the note **before** you keyd. ""Sir, parking like that is the best way to ensure that your car **WON'T** be new, because such selfish blatant disregard for others will turn kind honest citizens into raging vandals""",Manipulation,Negative Emotional Appeal
"Also it can come down to a simple choice of a bullet to the back of the head, or a power drill to your legs.",Manipulation,Negative Emotional Appeal
"This is essentially having the ""fox guard the hen house"". There is a conflict of interests to say the least, as the IRS would not be the least bit interested in saving you money, or making sure that you paid only what you were required to pay.",Manipulation,Othering
"A face is a key communication tool. Depriving women of it limits them severely, in ways that covering hair or breasts does not.",Manipulation,Othering
"Well then, you're probably not a very good manager. I don't mean that to sound harsh, by the way. If you're dismissing your subordinate's complaints because they annoy you, that's a really bad way of managing the situation.",Manipulation,Negative Emotional Appeal
"Would you like to see my nude photos? How about your best friend's? How about your mother's, or your sister's, or your uncle's? You said that everyone should release them. If not, why not? It's only the human body, after all.",Manipulation,Negative Emotional Appeal
So you need women to present you an issue that you find interesting before you will acknowledge it is an issue?,Manipulation,Negative Emotional Appeal
"To be honest, the modern world would be better without horrible human beings who are quick to disguise their wickedness by some religion, don't you think so? Religions are not at fault here, humans are.",Manipulation,Othering
You throw like a group that on average throws worse than the group you are a part of!,Manipulation,Othering
If your parents believe they have a right to influence your freedom of choices than it is they who are acting selfish. They are supplanting your free will with their own.,Manipulation,Othering
"Belgium has the highest number of ISIS fighters per immigrant and per Muslim. We're not politically correct at all. However, we do have the same problem as other countries with lots of ISIS fighters: the Muslims are mostly living in isolated suburbs.",Manipulation,Othering
So now we lose an effective means of catching criminals and *also* force arrests into more dangerous scenarios? This continually sounds like a bad idea.,Manipulation,Negative Emotional Appeal
"Imagine, instead of wasting all that time ""fighting for equality"" and ""striving for a better future"", when he could have been making bank as a lab tech in Los Alamos.",Manipulation,Scarcity
"Because most women aren't too fond of men who hide their past from them either, so when your future wife finds out about this not only will she be upset about you hurting women in the past, but she will also be upset about you keeping secrets from your past from her.",Manipulation,Negative Emotional Appeal
It's a waste of money considering that a cheaper steak could have given you the same satisfaction.,Manipulation,Scarcity
I think you simply don't understand the extent of student debt in America.,Manipulation,Negative Emotional Appeal
"It isn't your job to police the world. Comparing soccer, football and MMA to heroin addiction shows how warped your mind is from that abuse. You are choosing to put your childhood experiences in the middle of every sporting event because the reality is you have yet to deal with it.",Manipulation,Negative Emotional Appeal
"I don't have any numbers, but if you told me my taxes were going to go up $150 a month for transit that I'm going to have to pay for anyway, I'd be both furious and in serious poverty.",Manipulation,Scarcity
"...come on, you know the exact reason that picture was posted. Don't pretend it was posted by a fan who wants to legitimately discuss speed skating.",Manipulation,Negative Emotional Appeal
Let's be honest here: nobody is trying to push any voters out of their party. I will say that you see a lot more casual racism out of representatives of the Democratic party than the Republican party.,Manipulation,Othering
"Right now nobody in the government is interested in you, but that could easily change in the future, particularly if you were involved in any kind of political activism.",Manipulation,Negative Emotional Appeal
You should go see a therapist who is willing to help you through your troubles and teach you how to live a normal life. You will eventually get caught and you will be sorry for whatever you did. The best way to avoid that is to seek professional help right now.,Manipulation,Negative Emotional Appeal
"You can tell by your language that it's not that you are evaluating a logical issue, but that you are trying to justify your prejudice.",Manipulation,Negative Emotional Appeal
"No man, if a waiter is doing a bad job then they get fired. That's what happens everywhere else in the world. If they do a good job they get to keep their job. The tip is just a bonus that should be kept for the customer's discretion, not a main part of payment.",Manipulation,Social Conformity
So you're asking for us to make you care that it's a problem? It's kind of hard to do that if you've never experienced it/have little empathy.,Manipulation,Negative Emotional Appeal
There is a strong possibility that your acquaintance or friend is a liar. This is essentially an urban legend used to explain away worse behaviour.,Manipulation,Negative Emotional Appeal
"Except that prosecutors like to tack on the hate crime aspect even when no intent was there. Yell out ""dirty spic"" during a random bar fight and all of a sudden it's a hate crime",Manipulation,Othering
"Sorry dude. Economics. If you think that flipping burger patties produces enough money for a franchise owner to pay for a family of six and still turn a profit, then you are living in a fantasy land.",Manipulation,Negative Emotional Appeal
"If you really believed that, why would you post here? If all argument were just rationalisation, you'd know your view couldn't be changed.",Manipulation,Negative Emotional Appeal
"Oh man... want to make a boatload of money while simultaneously tearing the country asunder? Team Santa and Team Jesus shirts. Now that'll spark a real War on Christmas. (And by ""War on Christmas"", I mean ""Second American Civil War"")",Manipulation,Negative Emotional Appeal
I guess lesbians don't exist in the narrow and laughably inaccurate worldview of the pick up artist.,Manipulation,Othering
"Unless your mum is elderly, she's wrong. In this day and age it's generally considered creepy for a man to give up his seat to a perfectly able bodied woman. At best it's perceived as a come on. At worst it's perceived as a misogynistic. Women don't expect this. Men don't do this.",Manipulation,Social Conformity
"Well, why do you want your view changed? You have very, very solid reasons why you don't owe them anything. Do you have a sense of guilt?",Manipulation,Negative Emotional Appeal
Are you really willing to change your view or do you just want to rant about how bad your friends on Facebook are? What would change your view?,Manipulation,Negative Emotional Appeal
"You talk about the good things about Islam that occurred in the *past*. He's talking about the present, where he doesn't see science encouraged, Baghdad being an intellectual center, or religious tolerance.",Manipulation,Othering
I had considered myself a feminist until I encountered academic feminists. OH MY GOODNESS there is no way I'm using the title after that.,Manipulation,Othering
only for those elected officials. how do you motivate workers to provide better service. They will only work hard enough to keep from getting fired or thrown in jail.,Manipulation,Othering
"I would argue that with heavy long term use, just about ANYTHING can cause significant, permanent damage to your health. Cigarettes Coffee Soda Candy And yes, pizza.",Manipulation,Negative Emotional Appeal
You failed to answer the criticism. Kickero correctly pointed out that libertarianism cannot provide common goods. You went off on a tangent. Please answer the criticism more directly.,Manipulation,Negative Emotional Appeal
Maybe you should change the group you hang out with. Try joining a women's engineering society or some such.,Manipulation,Social Conformity
"Ask the folks who demand 40-60-100 year testing for GMO grains how they feel about fluorine, microwaves and vaccines. You will realize pretty quick they are in the Reynolds Wrap disposable headgear set.",Manipulation,Othering
"It wasn't just that his genes weren't up to scratch, his parents were brother and sister. You can't introduce an inbred animal into breeding stock shared across the world, that's just stupidity.",Manipulation,Negative Emotional Appeal
"Okay, so if a person was democratically elected as a Communist and implemented an agenda of Communist policies, you would support their **execution?**",Manipulation,Negative Emotional Appeal
"Oh great, now they have even more incentive to imprison 1/4 of the world's prisoners. A completely legal slave force! But seriously, I sympathize with your idea, but in reality, they'd be exploited unfairly and the private prison-police complex would grow even more powerful.",Manipulation,Negative Emotional Appeal
If you want to emigrate duolingo is a complete waste of time. You aren't going to get to any functional level of fluency with it.,Manipulation,Negative Emotional Appeal
"Look at the crazier Mormon sects. The rich and powerful men take many wives, and as a result the less well off men are left with no chances of marriage, and are often exiled from the group.",Manipulation,Othering
"It's silly because having the string of letters 'm' 'e' 'n' in the word ""women"" has absolutely nothing to do with actual men (as in males)",Manipulation,Othering
"You realize that ""the flu"" doesn't refer to common sickness, right? Good luck with your family's preternatural immune system; influenza is great fun.",Manipulation,Negative Emotional Appeal
"First, exactly how much combat do you think the Coast Guard sees? That said, if the only thing you took away from my comment is that I was advising you ""to go die"", then enjoy minimum wage, because you're more than likely going to be there for a long, *long* time.",Manipulation,Negative Emotional Appeal
"You aren't making a coherent argument. You're simply listing everything that's happened recently which you believe to be bad, and ending with ""therefore the country will collapse"".",Manipulation,Negative Emotional Appeal
"What annoys me about stuff like that is that the ""it hurt's men too!"" angle often reduces mens issues to a footnote in the bigger picture that is promoting equality for women. It seems that men's rights existing on it's own is somehow offensive.",Manipulation,Othering
"If you devolve attraction and romance in to an equation or science you will have a horrendous life. It's an organic process. Someone will BE beautiful because you love them. You sound like you're prepping for some serious one night standing, not the long road of marraige.",Manipulation,Negative Emotional Appeal
"Do you have any evidence to actually back that up? Your lack of understanding of a fetish does not mean that it is illegitimate. I am certain that there are plenty of husbands out there that legitimately want to get cuckolded, and that it is their idea.",Manipulation,Social Conformity
"Don't forget the Duluth model, implemented by feminists. Possibly the biggest blow ever to male victims of domestic violence.",Manipulation,Othering
"I think that your sarcastic comment is actually correct. Yes, you consented to each of those things, and it was your bad decision making, so your should reap the consequences. I don't understand how or why you could blame that one anyone else.",Manipulation,Negative Emotional Appeal
"I dare you to make the ""intent matters"" argument on SRS next time a joke makes their front page. I don't disagree that intent matters, I just think they're being extremely hypocritical.",Manipulation,Negative Emotional Appeal
"I would. Then leave a note reminding him that his car is no longer new, and he can now afford to park like everyone else.",Manipulation,Social Conformity
"I can only speak about Germany, and university aged and younger: Most girls shave. Those who don't are quite often ridiculed",Manipulation,Social Conformity
"Okay, so it's valuable to *you*, but do you expect anyone else to value it at that much money? Not trying to be rude, but I don't honestly see anyone paying that much for a chunk of rock.",Manipulation,Othering
"But I desire a cupcake, and we'll say I have no money, and giving up that desire for a cupcake is self-degradation.",Manipulation,Negative Emotional Appeal
"There are good schools, but most of them are private schools and cost an arm and a leg. Unless you are gifted and can get into Stuyvesant or Bronx Science, you are screwed if you go public.",Manipulation,Othering
Maybe avoid conflict with Grog. Ask him to find even bigger cave or you will club him! Win situation for you.,Manipulation,Negative Emotional Appeal
"They don't bury you for YOU, they do it for your relatives, to have your memory linked to a particular place, a shrine that they can visit to lighten your loss. Don't be selfish.",Manipulation,Negative Emotional Appeal
"If you can say that, you have no idea how much money one thousand dollars is to someone in poverty.",Manipulation,Othering
"You are wanting to legislate things that the government has no authority to do, and destroy families in the process. It is therefore more morally wrong to want to do that.",Manipulation,Negative Emotional Appeal
"Funny how the moment something benefits women, you're entirely convinced.",Manipulation,Othering
"They won't make a difference because anyone actually skilled enough in the areas of law, politics or science to be able to carry out these changes are too intelligent too believe in your conspiracy theories. Except, of course, for Hitler. He really hated those Jewish bankers.",Manipulation,Negative Emotional Appeal
The police won't get to your house in time if the guy is outside of your bed room door.,Manipulation,Negative Emotional Appeal
"You can argue anything you want, you can argue the earth is a cube held on the back of a turtle, created by the love of the spaghetti monster. What matters is can your argument be deemed true, and it can not be. Live life as a slave for a while, feel the difference.",Manipulation,Negative Emotional Appeal
So if somebody had cut his finger off that would have been fine? Or his eyes? How far should anybody have been able to go without it being problematic?,Manipulation,Negative Emotional Appeal
"blurred lines as in: i shouldnt cross this line (""no""), but maybe ""no"" means ""yes"" and she is playing hard to get. As a male I see this behaviour unbecoming of a decent person.",Manipulation,Social Conformity
"""Do you find abusive relationships harmful? Just don't get abused then! It's so simple, how has nobody else thought of this yet?""",Manipulation,Negative Emotional Appeal
Nice straw man. Men are who society is based around. It is designed with them as the baseline. When you're a man in society you don't have to question your gender and how it relates to a situation. That's what male privilege is.,Manipulation,Othering
"Your answer doesn't address whether your specific life has meaning. You admitted, he doesn't need us, and we cannot offer him anything. His existence is completely independent of yours. Your life is not required for any higher purpose; therefore it does not have meaning.",Manipulation,Negative Emotional Appeal
Everything you just said about women is not real anymore and hasn't been in at least 50 years !,Manipulation,Negative Emotional Appeal
"So you're saying you feel it's immoral, but have no arguments to support it? Then you don't have a view, you have an emotion, and that's pretty hard to change.",Manipulation,Negative Emotional Appeal
Ever used a website which has google ads on it? Congratulations! Google is storing information about you without your explicit consent.,Manipulation,Negative Emotional Appeal
"I don't understand why changing the genitals you were born with is a need and not a luxury. If I felt that I should have been born with a third leg coming out of my forehead, should it be a necessary action for me to acquire such a bodily transfiguration?",Manipulation,Othering
"The way I read his post is ""We always, always, always have to talk about America first, so chances are it will include some bashing"".",Manipulation,Negative Emotional Appeal
"You can change your city, not your skin color. And sports players are moved around all the time.",Manipulation,Social Conformity
I want to make sure I get this straight...because you think businesses are being cheap and not paying employees enough you refuse to tip? You don't give employees money in order to send a message to their employers? Am I really reading it right?,Manipulation,Negative Emotional Appeal
Do you not realize how ridiculous it is to be offended by a drawing in the 21st century???,Manipulation,Negative Emotional Appeal
What a terrible ice cream flavor. Your choice of ice cream is deeply immoral.,Manipulation,Negative Emotional Appeal
"Do you take all seven kingdoms to be as silly as Dorne when it comes to succession? You maybe have a good argument for Viserys had he not been ""crowned"" or even Dany's son Rhaego had he lived. But no woman may inherit the Iron Throne.",Manipulation,Othering
"""Pass that tax off to the poor"" In return for, you know, a place to live.",Manipulation,Othering
"By my logic, women are more likely to leave the working world behind, or to minimize their working hours, to prioritize childcare and other non-career goals.",Manipulation,Othering
"Time out, did you just explain a massive argument against your stated position while claiming to be incapable of understanding it? This entire post seems like a strawman composed of other, strawier strawmen.",Manipulation,Negative Emotional Appeal
"I am confused on how you don't reach that conclusion. Whites rarely sue for discrimination, and there are many cases of fraudulent discrimination cases. This comes from a non color blind eye of the law.",Manipulation,Othering
"And that's what many republicans want, states to have more power and the federal government to have less power, but no, they are racist fundies from the south",Manipulation,Othering
I'd ask you to elaborate but your username already tells me where that argument would go,Manipulation,Negative Emotional Appeal
Can I post under your username? I assume this is fine because you don't own it. Then I could simply post that you'd changed your view.,Manipulation,Negative Emotional Appeal
I meant culturally/ethnically but regardless you seem to be in the pro-Israel cult.,Manipulation,Othering
"You keep saying that it was wrong that were killed but then you continue on to what sounds like victim blaming. It's just like the ""she was asking for it because of what she was wearing. Rape is bad, but blah blah blah."" You sound like an apologist.",Manipulation,Negative Emotional Appeal
"that's right. Since babies don't remember it, it's ok to cause them pain!",Manipulation,Negative Emotional Appeal
"Just call it theft. That is what you are advocating. You can call it what you like, but at the end of the day, you're taking something that doesn't belong to you. That's why you should change your view....because theft is immoral no matter how you frame it.",Manipulation,Negative Emotional Appeal
"Why does it matter of the negroes can go to the same schools as the white kids? As long as they are treated equally, we should be allowed to keep them separate, right?",Manipulation,Othering
"Or if you don't want to be a disgusting hoover and eat a whole wing in one bite... eating wings is not a race for everyone, i like to take a drum and get 4 or so bites out of it which (also being one handed) does not require me to smash and then deep throat my wing.",Manipulation,Negative Emotional Appeal
"I'd be happy to say to their face if I met them, arrogance isn't bravery, and as a general rule anything donald trump say's is usually drivel.",Manipulation,Negative Emotional Appeal
"So you judge by appearances, and chase women who do the same. Ok, this entire post makes sense now.",Manipulation,Negative Emotional Appeal
Simple solution: only accept an equal number of men as women are accepted in to STEM majors. But to be fair do the same with every major such that women will have to be driven out of every other field where they dominate and indeed a great many will have to leave higher education entirely. Fair?,Manipulation,Negative Emotional Appeal
"I believe he meant that NASCAR ""matters"" in that it has a huge number of followers, which is certainly true. Just about everybody in the US knows of NASCAR and knows what it's about, and a vast majority could probably name at least one or two famous NASCAR drivers.",Manipulation,Social Conformity
Nice. Keep up a steady stream of kids and you may never have to pay taxes again.,Manipulation,Negative Emotional Appeal
"""Here are you duties: Preparing and serving food. Is there any reason you won't be able to fulfill any part of your duties?"" If you say anything but ""Yeah, no pork"" you're lying and can be terminated. Edit for clarity",Manipulation,Negative Emotional Appeal
You should seriously take a basic statistics course or kindergarten or something.,Manipulation,Negative Emotional Appeal
"Why are you not as rich as Bill Gates, right now? If all it takes is ""wanting to"" do something like earn more money, why haven't you made more money than everyone?",Manipulation,Negative Emotional Appeal
"Don't you think this is a bit hyperbolic? Sure, you can say that *some individual policemen* sometimes abuse their power, but the vast majority of citizens do NOT live in any kind of fear of the police.",Manipulation,Social Conformity
"That only works if the victim is a woman...if it's a guy, he'll probably just get laughed at.",Manipulation,Othering
"""In this house we practice *droit du seigneur* so the young lady will be spending the night with me. My house my rules!""",Manipulation,Negative Emotional Appeal
"you've said you only watch south park and anime and that you're only now planning to read easily digestible classics that are usually required readings in high school (mockingbird, 1984). you definitely haven't read enough, and probably haven't watched enough to have this argument.",Manipulation,Negative Emotional Appeal
"Race may not exist biologically, but it certainly exists as a societal construct (to suggest otherwise is simply ludicrous), which is the only thing necessary to deem it important.",Manipulation,Negative Emotional Appeal
